Long,lat,z
-92.32773002760,43.05041557890,3.59000000000
-92.32773209970,43.05043926890,3.47500000000
-92.32773170040,43.05046286890,3.55500000000
-92.32773180020,43.05048656870,3.54500000000
-92.32773220040,43.05051006890,3.57000000000
-92.32773102770,43.05053377860,3.67000000000
-92.32773249990,43.05055716820,3.60000000000
-92.32773367260,43.05058067830,3.57500000000
-92.32773199980,43.05060426840,3.63000000000
-92.32773180020,43.05062786840,3.56000000000
-92.32773149980,43.05065146840,3.55000000000
-92.32773364380,43.05067500810,3.60500000000
-92.32773127230,43.05069857850,3.51000000000
-92.32773077230,43.05072207870,3.39000000000
-92.32773027220,43.05074567870,3.43500000000
-92.32772957260,43.05076927870,3.41500000000
-92.32772877220,43.05079297850,3.49500000000
-92.32772817230,43.05081657850,3.58500000000
-92.32772767230,43.05083977830,3.50000000000
-92.32772864450,43.05086330820,3.47000000000
-92.32772637190,43.05088707820,3.45000000000
-92.32772587190,43.05090997850,3.38000000000
-92.32772614430,43.05093350840,3.42500000000
-92.32772514430,43.05095690870,3.44000000000
-92.32772287260,43.05098027850,3.50500000000
-92.32772237260,43.05100347830,3.48000000000
-92.32772110000,43.05102676810,3.52500000000
-92.32772002810,43.05105037890,3.49000000000
-92.32772179970,43.05107406880,3.56000000000
-92.32772072770,43.05109747820,3.57000000000
-92.32772250030,43.05112086860,3.62500000000
-92.32772200030,43.05114416830,3.60000000000
-92.32772277190,43.05116757850,3.63500000000
-92.32772100020,43.05119106880,3.62000000000
-92.32772324400,43.05121460860,3.60500000000
-92.32772097230,43.05123807820,3.62000000000
-92.32772037250,43.05126157840,3.56500000000
-92.32771997230,43.05128497870,3.52500000000
-92.32771927260,43.05130837820,3.49500000000
-92.32772004420,43.05133160860,3.52000000000
-92.32771787240,43.05135527870,3.45000000000
-92.32771767180,43.05137857840,3.44000000000
-92.32771580030,43.05140196880,3.48000000000
-92.32771687230,43.05142527840,3.54500000000
-92.32771637230,43.05144867870,3.54000000000
-92.32771449990,43.05147216810,3.53000000000
-92.32771459970,43.05149566830,3.53500000000
-92.32771547210,43.05151897870,3.62000000000
-92.32771477240,43.05154247890,3.64000000000
-92.32771115620,43.05156590890,3.52000000000
-92.32771469960,43.05158786860,3.50000000000
-92.32771372740,43.05160817890,3.50500000000
-92.32771452780,43.05162907820,3.53500000000
-92.32771375620,43.05165010890,3.52000000000
-92.32771445590,43.05167080860,3.59500000000
-92.32771662770,43.05169167820,3.63000000000
-92.32771682740,43.05171247860,3.60000000000
-92.32771742810,43.05173327820,3.65500000000
-92.32771879960,43.05175436820,3.56000000000
-92.32771900010,43.05177496800,3.59000000000
-92.32771792810,43.05179607870,3.60000000000
-92.32771960000,43.05181696820,3.57500000000
-92.32772047230,43.05183777850,3.60000000000
-92.32771987250,43.05185637830,3.49500000000
-92.32772074390,43.05187480900,3.47500000000
-92.32771964400,43.05189380900,3.56500000000
-92.32771757200,43.05191207870,3.59000000000
-92.32771757200,43.05193077830,3.55000000000
-92.32771355560,43.05194930880,3.58000000000
-92.32771650000,43.05196776830,3.65000000000
-92.32771931490,43.05198625840,3.58500000000
-92.32772399320,43.05200507940,3.71000000000
-92.32772681700,43.05202141200,3.76000000000
-92.32772591230,43.05203843880,3.67000000000
-92.32771908560,43.05205454120,3.64000000000
-92.32771589300,43.05207123080,3.59000000000
-92.32771069940,43.05208707150,3.80500000000
-92.32770421710,43.05210342470,3.74500000000
-92.32769698200,43.05211737770,3.73000000000
-92.32768538170,43.05212944480,3.76500000000
-92.32767008150,43.05213907750,3.77500000000
-92.32765900910,43.05214507050,3.79000000000
-92.32765530380,43.05215001590,3.85000000000
-92.32760824680,43.05211393780,3.78500000000
-92.32758509650,43.05211318150,3.82500000000
-92.32755949640,43.05211098080,3.81000000000
-92.32753399610,43.05210898160,3.86500000000
-92.32750549660,43.05210658140,3.74500000000
-92.32747719580,43.05210498150,3.67000000000
-92.32744927010,43.05210129240,3.68000000000
-92.32742106640,43.05209924560,3.79000000000
-92.32739266580,43.05209824550,3.89500000000
-92.32736403500,43.05209639740,3.98000000000
-92.32733587630,43.05209484880,3.95500000000
-92.32730759000,43.05209359960,3.78000000000
-92.32727877570,43.05209474900,3.65500000000
-92.32725057570,43.05209305110,3.66500000000
-92.32722223440,43.05209290270,3.75000000000
-92.32719457040,43.05209180820,3.80000000000
-92.32716647560,43.05209545130,3.72500000000
-92.32713747600,43.05209754860,3.87000000000
-92.32710927600,43.05209704850,3.85000000000
-92.32708067570,43.05209664920,3.83500000000
-92.32705197570,43.05209475080,3.86000000000
-92.32702358950,43.05209569960,3.78000000000
-92.32699493440,43.05209749730,3.78500000000
-92.32696657600,43.05209574900,3.78500000000
-92.32693796590,43.05209704490,3.70000000000
-92.32690987560,43.05209454930,3.70500000000
-92.32688137610,43.05209404930,3.75000000000
-92.32685276590,43.05209534520,3.67000000000
-92.32682453440,43.05209349710,3.64500000000
-92.32679573450,43.05209269760,3.70500000000
-92.32676763520,43.05209179740,3.81000000000
-92.32673926610,43.05209194580,3.78000000000
-92.32671073510,43.05209039720,3.74500000000
-92.32668218970,43.05208829990,3.68500000000
-92.32665407600,43.05208874870,3.76500000000
-92.32662597580,43.05208874870,3.88500000000
-92.32659657610,43.05208705080,3.97000000000
-92.32656823480,43.05208680260,3.93500000000
-92.32653963460,43.05208740240,3.88500000000
-92.32651147590,43.05209014890,3.85500000000
-92.32648323450,43.05209059770,3.82000000000
-92.32645476650,43.05209054550,3.73500000000
-92.32642626610,43.05208954550,3.75000000000
-92.32639766580,43.05208874510,3.83000000000
-92.32636916630,43.05208734580,3.73000000000
-92.32634066590,43.05208634570,3.81500000000
-92.32631246580,43.05208514510,3.80500000000
-92.32628377030,43.05208529260,3.79000000000
-92.32625538950,43.05208110000,3.76000000000
-92.32622703470,43.05207970240,3.79000000000
-92.32619837070,43.05207930760,3.82500000000
-92.32616976590,43.05208105500,3.93500000000
-92.32614127630,43.05208315130,3.99500000000
-92.32611208970,43.05208439960,3.98000000000
-92.32608378980,43.05208419990,4.01000000000
-92.32605507630,43.05208504890,3.96500000000
-92.32602633480,43.05208529710,3.99000000000
-92.32599797020,43.05208629170,4.07500000000
-92.32596953460,43.05208349760,4.10500000000
-92.32594106650,43.05208354520,4.00000000000
-92.32591243480,43.05208159730,4.02000000000
-92.32588396590,43.05208164500,4.00000000000
-92.32585626590,43.05208104510,3.99000000000
-92.32582767550,43.05207834890,4.06500000000
-92.32579918950,43.05207700000,4.03000000000
-92.32577348960,43.05207730030,3.99500000000
-92.32574823480,43.05207570220,3.97000000000
-92.32572287570,43.05207735070,3.99000000000
-92.32569783500,43.05207660250,4.01000000000
-92.32567327630,43.05207805130,4.09500000000
-92.32565168990,43.05207869970,4.07500000000
-92.32562836600,43.05208124570,4.08000000000
-92.32560566620,43.05208074560,4.00000000000
-92.32558333510,43.05207879770,3.96500000000
-92.32556123520,43.05207839750,3.97000000000
-92.32553857580,43.05207694870,3.88000000000
-92.32551436610,43.05207804500,3.88000000000
-92.32548887030,43.05207789210,3.86000000000
-92.32546384670,43.05207713750,3.87500000000
-92.32543889590,43.05207668160,4.05500000000
-92.32541407010,43.05207339190,4.15000000000
-92.32538854640,43.05207283790,4.16500000000
-92.32536334650,43.05207093760,4.09000000000
-92.32533847040,43.05206889260,4.08000000000
-92.32531398990,43.05206529980,4.05000000000
-92.32528808050,43.05205800180,4.00500000000
-92.32526293450,43.05205933910,4.09000000000
-92.32523832100,43.05206221330,4.06000000000
-92.32521352130,43.05206611280,4.00500000000
-92.32519001300,43.05207233790,3.98500000000
-92.32516526640,43.05207825450,3.93000000000
-92.32514028950,43.05208179960,4.00000000000
-92.32511457610,43.05208274930,4.07000000000
-92.32508873500,43.05208279790,4.04000000000
-92.32506376620,43.05208294540,4.06500000000
-92.32504196660,43.05208234550,4.17500000000
-92.32501936580,43.05208134550,4.16500000000
-92.32499734680,43.05208163780,4.11000000000
-92.32497393470,43.05208426110,4.13000000000
-92.32495000010,43.05208544550,4.13000000000
-92.32492798110,43.05208223220,4.13500000000
-92.32490364910,43.05208202180,4.17500000000
-92.32488330100,43.05207447650,4.22000000000
-92.32486362930,43.05206596080,4.14000000000
-92.32484342960,43.05206046050,4.30500000000
-92.32482320560,43.05205329200,4.30500000000
-92.32480250590,43.05204759210,4.30000000000
-92.32478732990,43.05204426100,4.32500000000
-92.32477932950,43.05204196060,4.34500000000
-92.32508225350,43.05197213720,4.63500000000
-92.32510436520,43.05196849760,4.51000000000
-92.32512932410,43.05196525110,4.62000000000
-92.32515372450,43.05196575110,4.62000000000
-92.32517826520,43.05196510270,4.60500000000
-92.32520296500,43.05196570260,4.42000000000
-92.32522756510,43.05196640220,4.14000000000
-92.32525213370,43.05196595440,4.38000000000
-92.32527636500,43.05196790230,4.60000000000
-92.32530093360,43.05196755430,4.66000000000
-92.32532582410,43.05197035120,4.57500000000
-92.32534873440,43.05196905430,4.54000000000
-92.32536922990,43.05196890770,4.55500000000
-92.32539113020,43.05196960740,4.57000000000
-92.32541506570,43.05197270290,4.56000000000
-92.32543521050,43.05197430010,4.62000000000
-92.32545223010,43.05197799180,4.50000000000
-92.32546940360,43.05197848100,4.46500000000
-92.32547971970,43.05198099820,4.33000000000
-92.32547952010,43.05198079860,4.52500000000
-92.32547948770,43.05197986240,4.60000000000
-92.32552748270,43.05200847520,4.95000000000
-92.32553730510,43.05199596110,4.60500000000
-92.32554990460,43.05198496060,4.33500000000
-92.32556079180,43.05197292950,4.16500000000
-92.32557523580,43.05196297580,4.10500000000
-92.32558934710,43.05195265880,4.11000000000
-92.32560152660,43.05194152610,4.31000000000
-92.32561362250,43.05193037720,4.41500000000
-92.32562453390,43.05192041090,4.44500000000
-92.32562885970,43.05191692870,4.47500000000
-92.32562875990,43.05191702850,4.50000000000
-92.32566412390,43.05197045100,4.52000000000
-92.32568722390,43.05197055080,4.45000000000
-92.32571262430,43.05197224870,4.30000000000
-92.32573712460,43.05197204910,4.07000000000
-92.32576182440,43.05197214890,4.22500000000
-92.32578642450,43.05196995100,4.37000000000
-92.32581162440,43.05197045100,4.47500000000
-92.32583951060,43.05197170010,4.40500000000
-92.32586791030,43.05197170010,4.41500000000
-92.32589582430,43.05197095100,4.32000000000
-92.32592362420,43.05197135120,4.34000000000
-92.32595142400,43.05197155080,4.36500000000
-92.32598006560,43.05197100230,4.20000000000
-92.32600781060,43.05197339990,4.18500000000
-92.32603632450,43.05197285130,4.21500000000
-92.32606432400,43.05197325150,4.30000000000
-92.32609236580,43.05197260220,4.23000000000
-92.32612022410,43.05197395110,4.21500000000
-92.32614862470,43.05197415080,4.10000000000
-92.32617662420,43.05197435130,4.05500000000
-92.32620482420,43.05197485140,4.14500000000
-92.32623276520,43.05197450240,3.96500000000
-92.32626066580,43.05197540260,3.95500000000
-92.32628836580,43.05197610230,3.98000000000
-92.32631616570,43.05197690270,3.77000000000
-92.32634406530,43.05197740270,3.76000000000
-92.32637232380,43.05197905120,3.79000000000
-92.32640036560,43.05197860240,3.83000000000
-92.32642873380,43.05197845490,3.74500000000
-92.32645706510,43.05198020230,3.75500000000
-92.32648516540,43.05198100270,3.77000000000
-92.32651323410,43.05198035430,3.95500000000
-92.32654143410,43.05198145510,3.82500000000
-92.32656946510,43.05198330230,3.66000000000
-92.32659772450,43.05198485090,3.60000000000
-92.32662591020,43.05198610010,3.60000000000
-92.32665436560,43.05198430230,3.74500000000
-92.32668221040,43.05198669990,3.79500000000
-92.32671036550,43.05198829710,3.77000000000
-92.32673846570,43.05198789780,3.81000000000
-92.32676611090,43.05198560010,3.86500000000
-92.32679412380,43.05198475110,3.93000000000
-92.32682232390,43.05198525110,3.77000000000
-92.32685081080,43.05198639960,3.68000000000
-92.32687916550,43.05198460270,3.60000000000
-92.32690711020,43.05198710010,3.57000000000
-92.32693511060,43.05198719990,3.56000000000
-92.32696342390,43.05198605150,3.54500000000
-92.32699192430,43.05198655060,3.61500000000
-92.32701972420,43.05198665140,3.54500000000
-92.32704811040,43.05198760010,3.48500000000
-92.32707621060,43.05198770000,3.45500000000
-92.32710421010,43.05198789960,3.59000000000
-92.32713282380,43.05198725120,3.55500000000
-92.32716111020,43.05198870000,3.64500000000
-92.32719012410,43.05198785110,3.55000000000
-92.32721842400,43.05198855070,3.60000000000
-92.32724692440,43.05198895090,3.66000000000
-92.32727483400,43.05198755430,3.56500000000
-92.32730313380,43.05198835470,3.54000000000
-92.32733106500,43.05199000220,3.55000000000
-92.32735892420,43.05199175140,3.60500000000
-92.32738722400,43.05199215070,3.49500000000
-92.32741292400,43.05199265070,3.58500000000
-92.32743753030,43.05199080800,3.66000000000
-92.32746305310,43.05199146270,3.67500000000
-92.32748690400,43.05199201850,3.61000000000
-92.32750843380,43.05199615450,3.50500000000
-92.32753036550,43.05199760240,3.55500000000
-92.32755262380,43.05200064930,3.62500000000
-92.32757522460,43.05200024910,3.57000000000
-92.32759656550,43.05200049730,3.69000000000
-92.32761775360,43.05200243720,3.79500000000
-92.32763762950,43.05200069250,3.93000000000
-92.32765442970,43.05199949190,3.84500000000
-92.32756870000,43.05191573170,3.58500000000
-92.32756850040,43.05190023190,3.71500000000
-92.32756820000,43.05188353150,3.85000000000
-92.32757064440,43.05186709100,3.65000000000
-92.32756877200,43.05185052190,3.78000000000
-92.32756827200,43.05183412180,3.72500000000
-92.32756807230,43.05181542130,3.54000000000
